tap, 1574524880066
tap, 1574524881684
typeKeyboard, 1574524883439
typeKeyboard, 1574524885012
typeKeyboard, 1574524886230
typeKeyboard, 1574524887558
typeKeyboard, 1574524888865
typeKeyboard, 1574524890370
typeKeyboard, 1574524891632
typeKeyboard, 1574524893066
typeKeyboard, 1574524894392
typeKeyboard, 1574524895820
typeKeyboard, 1574524896984
typeKeyboard, 1574524898348
typeKeyboard, 1574524899567
typeKeyboard, 1574524900819
typeKeyboard, 1574524902107
typeKeyboard, 1574524903833
typeKeyboard, 1574524905267
tap, 1574524906514
tap, 1574524959298
swipe, 1574524961757
