tap, 1575374707379
tap, 1575374710555
typeKeyboard, 1575374712562
typeKeyboard, 1575374713263
typeKeyboard, 1575374713963
typeKeyboard, 1575374714663
typeKeyboard, 1575374715364
typeKeyboard, 1575374716064
typeKeyboard, 1575374716764
typeKeyboard, 1575374717464
typeKeyboard, 1575374718164
typeKeyboard, 1575374718865
typeKeyboard, 1575374719565
typeKeyboard, 1575374720265
typeKeyboard, 1575374720965
typeKeyboard, 1575374721666
typeKeyboard, 1575374722366
typeKeyboard, 1575374723066
typeKeyboard, 1575374723766
tap, 1575374724466
tap, 1575374776379
swipe, 1575374780027
