tap, 1574452699977
tap, 1574452702515
tap, 1574452704681
tap, 1574452707798
typeKeyboard, 1574452710331
typeKeyboard, 1574452712775
typeKeyboard, 1574452714621
typeKeyboard, 1574452716534
typeKeyboard, 1574452718425
typeKeyboard, 1574452720534
typeKeyboard, 1574452722474
typeKeyboard, 1574452724276
typeKeyboard, 1574452726148
typeKeyboard, 1574452727999
typeKeyboard, 1574452729514
typeKeyboard, 1574452731063
typeKeyboard, 1574452732957
typeKeyboard, 1574452734736
typeKeyboard, 1574452736289
typeKeyboard, 1574452737901
typeKeyboard, 1574452739457
typeKeyboard, 1574452741019
typeKeyboard, 1574452742706
typeKeyboard, 1574452744199
typeKeyboard, 1574452745752
keyevent, 1574452747247
tap, 1574452749271
swipe, 1574452754158
swipe, 1574452757727
swipe, 1574452761181
swipe, 1574452763595
swipe, 1574452766098
swipe, 1574452772623
swipe, 1574452775960
tap, 1574452777797
swipe, 1574452782030
