tap, 1574463521666
tap, 1574463524086
tap, 1574463526279
tap, 1574463528958
typeKeyboard, 1574463531523
typeKeyboard, 1574463533904
typeKeyboard, 1574463535714
typeKeyboard, 1574463537591
typeKeyboard, 1574463539448
typeKeyboard, 1574463541294
typeKeyboard, 1574463543213
typeKeyboard, 1574463544995
typeKeyboard, 1574463546536
typeKeyboard, 1574463548124
typeKeyboard, 1574463549933
typeKeyboard, 1574463551624
typeKeyboard, 1574463553145
typeKeyboard, 1574463554677
typeKeyboard, 1574463556282
typeKeyboard, 1574463557933
typeKeyboard, 1574463559523
typeKeyboard, 1574463561096
typeKeyboard, 1574463562705
typeKeyboard, 1574463564327
typeKeyboard, 1574463565813
keyevent, 1574463567372
tap, 1574463573287
swipe, 1574463577654
swipe, 1574463581132
swipe, 1574463584584
swipe, 1574463587020
swipe, 1574463589434
swipe, 1574463595793
swipe, 1574463599422
tap, 1574463601496
swipe, 1574463605196
