amperes,timestamp
0.03227405894886363,1574442513.081388
0.032968750000000026,1574442513.4653666
0.03220791903409092,1574442513.8373785
0.05497025923295454,1574442514.2093892
0.04487038352272725,1574442514.5814002
0.045805220170454526,1574442514.9653437
0.05342817826704543,1574442515.3374078
0.04219327059659094,1574442515.7094238
0.040119850852272716,1574442516.0814078
0.04473277698863638,1574442516.4654064
0.0376677911931818,1574442516.8374412
0.04050204190340912,1574442517.2094455
0.032925692471590905,1574442517.5814583
0.040418146306818184,1574442517.9654365
0.042925692471590914,1574442518.3374665
0.03866743607954546,1574442518.7094924
0.03620605468750001,1574442519.0814898
0.032795188210227276,1574442519.4654653
0.03270241477272725,1574442519.8374722
0.030542436079545453,1574442520.2094681
0.03401411576704547,1574442520.5815225
0.030109641335227273,1574442520.9654791
0.034636452414772714,1574442521.3375032
0.03361683238636362,1574442521.70953
0.02854625355113638,1574442522.081546
0.03151100852272727,1574442522.4655044
0.032109375,1574442522.837538
0.03911976207386361,1574442523.2095523
0.03657803622159088,1574442523.5815504
0.0426131924715909,1574442523.965503
0.04149458451704544,1574442524.3375587
0.03449662642045456,1574442524.7095892
0.030147372159090913,1574442525.0815725
0.0360524680397727,1574442525.4655657
0.030918856534090898,1574442525.8375711
0.03692649147727273,1574442526.2095888
0.03770596590909092,1574442526.5816102
0.03880681818181821,1574442526.9655766
0.04123091264204549,1574442527.3375916
0.04154341264204545,1574442527.7096214
0.04008034446022724,1574442528.0816443
0.03489612926136363,1574442528.4656258
0.031054243607954553,1574442528.837623
0.031433327414772734,1574442529.2096446
0.028318093039772722,1574442529.5816493
0.026330344460227275,1574442529.9656172
0.024950727982954543,1574442530.3376515
0.024429154829545455,1574442530.7096848
0.02535910866477273,1574442531.0816712
0.024197443181818185,1574442531.4656582
0.02441716974431819,1574442531.8376892
0.02643243963068181,1574442532.2096834
0.02897283380681819,1574442532.5817232
0.029194335937499996,1574442532.9657588
0.028210227272727272,1574442533.3377593
0.036990411931818186,1574442533.7097657
0.039982244318181814,1574442534.0817666
0.02904696377840911,1574442534.4657223
0.029184126420454537,1574442534.8377464
0.02463911576704546,1574442535.2097378
0.02502130681818181,1574442535.5817735
0.024781161221590884,1574442535.9657202
0.03495783025568183,1574442536.3377495
0.035043945312500005,1574442536.7098055
0.03892933238636363,1574442537.081776
0.03860484730113635,1574442537.465753
0.02537597656249999,1574442537.8377528
0.027427201704545472,1574442538.2097752
0.032598544034090904,1574442538.5818076
0.02524147727272727,1574442538.9657772
0.029136186079545455,1574442539.3377645
0.03182705965909092,1574442539.7098057
0.025083007812500023,1574442540.0818424
0.02617853338068181,1574442540.4658153
0.02448730468750001,1574442540.8378127
0.02717418323863636,1574442541.2098367
0.027409446022727272,1574442541.5818589
0.024583185369318198,1574442541.9658258
0.025847833806818196,1574442542.33784
0.024707919034090902,1574442542.7098923
0.024811789772727254,1574442543.0818672
0.027044122869318184,1574442543.4658475
0.026987304687500005,1574442543.8378766
0.024649769176136378,1574442544.2098708
0.02511541193181818,1574442544.5818675
0.027006835937500015,1574442544.965842
0.026214932528409094,1574442545.3379068
0.02574573863636363,1574442545.709908
0.024006125710227286,1574442546.081931
0.024903675426136362,1574442546.4659095
0.02688964843749999,1574442546.8379092
0.025024857954545454,1574442547.209937
0.024864169034090902,1574442547.581958
0.02433638139204545,1574442547.9659083
0.028112127130681827,1574442548.3379433
0.027080078125000007,1574442548.7099907
0.025906871448863635,1574442549.081994
0.028245294744318174,1574442549.465948
0.029252041903409066,1574442549.8379683
0.02979270241477272,1574442550.2099953
0.028477006392045468,1574442550.5819812
0.028337180397727264,1574442550.9659724
0.028478338068181803,1574442551.3379998
0.03129305752840909,1574442551.7099924
0.03020774147727274,1574442552.0820305
0.029279119318181807,1574442552.4660091
0.03047585227272728,1574442552.8380334
0.03155273437499999,1574442553.2100308
0.028820134943181825,1574442553.5820198
0.029945845170454566,1574442553.9660323
0.03001598011363638,1574442554.3380315
0.029446910511363642,1574442554.7101636
0.02784490411931819,1574442555.0821342
0.025823419744318194,1574442555.4660897
0.024872159090909084,1574442555.838087
0.024670632102272716,1574442556.2100961
0.02441894531249998,1574442556.5820827
0.02474920099431819,1574442556.966069
0.02840864701704546,1574442557.3381002
0.023025124289772728,1574442557.7101119
0.024997780539772734,1574442558.0821133
0.02918190696022727,1574442558.4661021
0.02971235795454543,1574442558.8381228
0.030262784090909087,1574442559.2101307
0.02957830255681819,1574442559.5821416
0.028782404119318185,1574442559.966131
