amperes,timestamp
0.08935546875,1575357436.8601174
0.1036101740056818,1575357437.2321086
0.13112482244318177,1575357437.6041014
0.15081809303977262,1575357437.9880939
0.15247203480113644,1575357438.3601117
0.14902166193181823,1575357438.732113
0.1448592862215909,1575357439.1041434
0.1438236860795455,1575357439.488123
0.14606001420454556,1575357439.860116
0.14422141335227273,1575357440.2321427
0.10594992897727268,1575357440.604164
0.13419966264204547,1575357440.9881506
0.15720037286931807,1575357441.3601525
0.11534978693181827,1575357441.7321784
0.10691716974431811,1575357442.1041923
0.11988370028409093,1575357442.4881525
0.1248202237215909,1575357442.8601816
0.10992098721590911,1575357443.232196
0.12440296519886355,1575357443.604197
0.14522017045454544,1575357443.9881835
0.1091654829545455,1575357444.360207
0.09871404474431818,1575357444.7322123
0.12098677201704545,1575357445.104232
0.14284090909090918,1575357445.4882183
0.1405366654829545,1575357445.860234
0.14011718750000002,1575357446.2322307
0.14789595170454556,1575357446.6043139
0.15111061789772717,1575357446.9882452
0.1531516335227272,1575357447.3602383
0.12140003551136361,1575357447.7322683
0.11240101207386366,1575357448.104287
0.07873268821022728,1575357448.4882426
0.08773037997159092,1575357448.8602715
0.08860262784090911,1575357449.232293
0.08637517755681817,1575357449.6043012
0.12520330255681822,1575357449.9882658
0.13150967684659085,1575357450.3602865
0.13703080610795446,1575357450.7323172
0.14008655894886368,1575357451.104323
0.14469504616477277,1575357451.4883115
0.14378906249999995,1575357451.8603227
0.1507408558238637,1575357452.2323284
0.10431640624999998,1575357452.6043496
0.11693093039772734,1575357452.9883325
0.0958167613636363,1575357453.3603377
0.11070578835227274,1575357453.7323499
0.12127086292613631,1575357454.1043828
0.147001953125,1575357454.4883466
0.1454106001420455,1575357454.8603592
0.10495561079545462,1575357455.232385
0.1159206321022727,1575357455.6044803
0.12266823508522731,1575357455.9884393
0.14903320312500004,1575357456.3604352
0.1277663352272727,1575357456.7324436
0.15859952059659066,1575357457.1044333
0.10722301136363628,1575357457.4883933
0.094375,1575357457.860439
0.09002530184659094,1575357458.2324185
0.12734286221590901,1575357458.604438
0.10186079545454543,1575357458.9884183
0.11364657315340906,1575357459.3604214
0.10583851207386369,1575357459.7324436
0.12571422230113644,1575357460.1044664
0.10981356534090911,1575357460.4884536
0.10229714133522726,1575357460.8604455
0.09811345880681822,1575357461.2324774
0.09742054332386363,1575357461.6045012
0.09847966974431821,1575357461.988453
0.09660378196022734,1575357462.360477
0.10456099076704548,1575357462.7325025
0.09055131392045453,1575357463.1045034
0.10127707741477261,1575357463.4884841
0.08592107599431821,1575357463.8605134
0.103988370028409,1575357464.2325284
0.08760431463068181,1575357464.6045275
0.1135515802556818,1575357464.9885128
0.0893421519886363,1575357465.3605385
0.10625665838068177,1575357465.7325354
0.09177334872159094,1575357466.1045606
0.09759454900568189,1575357466.4885397
0.1060023082386364,1575357466.8605392
0.09912242542613632,1575357467.2325678
0.09557306463068183,1575357467.6045935
0.0903746448863636,1575357467.988543
0.0951371626420455,1575357468.3605666
0.0959623579545455,1575357468.7325962
0.11564275568181816,1575357469.1045902
0.0829616477272727,1575357469.4885879
0.09650790127840907,1575357469.8605978
0.09388227982954545,1575357470.2326229
0.09928710937499999,1575357470.604624
0.09398481889204542,1575357470.9886026
0.09095259232954542,1575357471.3606315
0.09273925781249998,1575357471.7326338
0.0862646484375,1575357472.1046505
0.09357421874999998,1575357472.488635
0.08520241477272728,1575357472.8606584
0.11693314985795451,1575357473.23266
0.12461958451704537,1575357473.6046748
0.12090376420454545,1575357473.9886618
0.08980646306818177,1575357474.36065
0.08920498934659092,1575357474.7326982
0.10029341264204557,1575357475.104706
0.12214799360795457,1575357475.4886644
0.1268656782670454,1575357475.8606908
0.09153675426136368,1575357476.2327154
0.08597878196022722,1575357476.604717
0.08744318181818178,1575357476.9886973
0.10188742897727279,1575357477.3607957
0.08665172230113637,1575357477.732792
0.09392933238636364,1575357478.1047943
0.08344726562499995,1575357478.4887471
0.09766779119318185,1575357478.8607538
0.08299582741477278,1575357479.2327468
0.10329900568181818,1575357479.6047761
0.08182306463068184,1575357479.9887502
0.09519398082386357,1575357480.3607395
0.10543767755681815,1575357480.7327774
0.10094904119318182,1575357481.1047966
0.08701127485795451,1575357481.4887533
0.09133700284090904,1575357481.860777
0.08948597301136355,1575357482.2328022
0.08626331676136369,1575357482.6048052
0.09468306107954541,1575357482.988783
0.08320179332386374,1575357483.3608115
0.09361239346590908,1575357483.73281
0.08039950284090908,1575357484.1048276
0.09501686789772731,1575357484.4888167
0.08301313920454545,1575357484.8608425
0.0962380149147727,1575357485.2328417
0.08468794389204544,1575357485.6048694
0.09761851917613636,1575357485.9888482
0.08652210582386366,1575357486.3608496
0.09564808238636364,1575357486.732864
0.08822798295454538,1575357487.1048956
0.08794167258522732,1575357487.4888737
0.08671075994318188,1575357487.8608773
0.08253995028409092,1575357488.2328856
0.12924094460227267,1575357488.6049218
0.09248535156250004,1575357488.9888785
0.10800026633522732,1575357489.3609025
0.09642178622159095,1575357489.732917
0.10208185369318186,1575357490.1049173
0.08285866477272733,1575357490.4889092
0.0947278941761363,1575357490.8609278
0.08447487571022726,1575357491.2329261
0.09254927201704548,1575357491.604957
0.08280939275568185,1575357491.9889367
0.09014337713068185,1575357492.3609586
0.09179643110795462,1575357492.7329323
0.08590642755681815,1575357493.1049848
0.0945268110795455,1575357493.4889593
0.0837229225852273,1575357493.8609622
0.0937664240056818,1575357494.2329905
