tap, 1574552782466
typeKeyboard, 1574552785080
typeKeyboard, 1574552786480
typeKeyboard, 1574552787607
typeKeyboard, 1574552788767
typeKeyboard, 1574552789841
typeKeyboard, 1574552790992
typeKeyboard, 1574552792037
typeKeyboard, 1574552793195
typeKeyboard, 1574552794257
typeKeyboard, 1574552795466
typeKeyboard, 1574552796536
typeKeyboard, 1574552797672
typeKeyboard, 1574552798785
typeKeyboard, 1574552799868
typeKeyboard, 1574552800963
typeKeyboard, 1574552802127
typeKeyboard, 1574552803168
keyevent, 1574552804254
tap, 1574552806526
swipe, 1574552908683
tap, 1574552910453
tap, 1574552912025
swipe, 1574552914006
